"@timestamp","_id","_ignored","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version",collector,"ecs.version","host.architecture","host.hostname","host.id","host.ip","host.mac","host.name","host.os.build","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","input.type","log.file.fingerprint","log.file.idxhi","log.file.idxlo","log.file.path","log.file.vol","log.offset","log_type",message,"source_os"
"Nov 27, 2025 @ 05:09:59.367","zSTJwZoBs6_XtPYzuki2","-",".ds-filebeat-9.1.5-2025.11.22-000002","-","57d5a56c-ea33-4c1e-b9a9-ca7305e4e0ef",bgent,"2fbebfd2-0336-432c-8b85-3d4d3f835cc6",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fd7a:115c:a1e0::1c36:f30b, fe80::389b:182d:1c3f:fed5, 100.90.243.11, fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,80ef42138601113f3cb97b31e55a56226352616bcdb4b432e449aca4301990b0,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"1,933,202","windows_firewall","2025-11-20 21:26:12 ALLOW UDP 192.168.235.129 192.168.235.2 49172 53 0 - - - - - - - SEND 2012",windows
"Nov 27, 2025 @ 05:09:59.367","USTJwZoBs6_XtPYzhEg2","-",".ds-filebeat-9.1.5-2025.11.22-000002","-","57d5a56c-ea33-4c1e-b9a9-ca7305e4e0ef",bgent,"2fbebfd2-0336-432c-8b85-3d4d3f835cc6",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fd7a:115c:a1e0::1c36:f30b, fe80::389b:182d:1c3f:fed5, 100.90.243.11, fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,80ef42138601113f3cb97b31e55a56226352616bcdb4b432e449aca4301990b0,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"1,931,429","windows_firewall","2025-11-20 21:25:53 ALLOW TCP 192.168.235.129 192.168.235.128 56973 9200 0 - 0 0 0 - - - SEND 10312",windows
"Nov 27, 2025 @ 05:09:59.367","UiTJwZoBs6_XtPYzhEg2","-",".ds-filebeat-9.1.5-2025.11.22-000002","-","57d5a56c-ea33-4c1e-b9a9-ca7305e4e0ef",bgent,"2fbebfd2-0336-432c-8b85-3d4d3f835cc6",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fd7a:115c:a1e0::1c36:f30b, fe80::389b:182d:1c3f:fed5, 100.90.243.11, fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,80ef42138601113f3cb97b31e55a56226352616bcdb4b432e449aca4301990b0,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"1,931,530","windows_firewall","2025-11-20 21:25:56 ALLOW TCP 192.168.235.129 192.168.235.128 56974 9200 0 - 0 0 0 - - - SEND 10748",windows
"Nov 27, 2025 @ 05:09:59.367","UyTJwZoBs6_XtPYzhEg2","-",".ds-filebeat-9.1.5-2025.11.22-000002","-","57d5a56c-ea33-4c1e-b9a9-ca7305e4e0ef",bgent,"2fbebfd2-0336-432c-8b85-3d4d3f835cc6",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fd7a:115c:a1e0::1c36:f30b, fe80::389b:182d:1c3f:fed5, 100.90.243.11, fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,80ef42138601113f3cb97b31e55a56226352616bcdb4b432e449aca4301990b0,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"1,931,631","windows_firewall","2025-11-20 21:26:03 ALLOW UDP 192.168.235.129 192.168.235.2 51798 53 0 - - - - - - - SEND 2012",windows
"Nov 27, 2025 @ 05:09:59.367","VCTJwZoBs6_XtPYzhEg2","-",".ds-filebeat-9.1.5-2025.11.22-000002","-","57d5a56c-ea33-4c1e-b9a9-ca7305e4e0ef",bgent,"2fbebfd2-0336-432c-8b85-3d4d3f835cc6",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fd7a:115c:a1e0::1c36:f30b, fe80::389b:182d:1c3f:fed5, 100.90.243.11, fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,80ef42138601113f3cb97b31e55a56226352616bcdb4b432e449aca4301990b0,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"1,931,727","windows_firewall","2025-11-20 21:26:03 ALLOW TCP 192.168.235.129 184.28.184.152 56975 443 0 - 0 0 0 - - - SEND 2316",windows
"Nov 27, 2025 @ 05:09:59.367","VSTJwZoBs6_XtPYzhEg2","-",".ds-filebeat-9.1.5-2025.11.22-000002","-","57d5a56c-ea33-4c1e-b9a9-ca7305e4e0ef",bgent,"2fbebfd2-0336-432c-8b85-3d4d3f835cc6",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fd7a:115c:a1e0::1c36:f30b, fe80::389b:182d:1c3f:fed5, 100.90.243.11, fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,80ef42138601113f3cb97b31e55a56226352616bcdb4b432e449aca4301990b0,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"1,931,825","windows_firewall","2025-11-20 21:26:04 ALLOW TCP 192.168.235.129 20.44.229.112 56976 443 0 - 0 0 0 - - - SEND 1648",windows
"Nov 27, 2025 @ 05:09:59.367","ViTJwZoBs6_XtPYzhEg2","-",".ds-filebeat-9.1.5-2025.11.22-000002","-","57d5a56c-ea33-4c1e-b9a9-ca7305e4e0ef",bgent,"2fbebfd2-0336-432c-8b85-3d4d3f835cc6",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fd7a:115c:a1e0::1c36:f30b, fe80::389b:182d:1c3f:fed5, 100.90.243.11, fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,80ef42138601113f3cb97b31e55a56226352616bcdb4b432e449aca4301990b0,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"1,931,922","windows_firewall","2025-11-20 21:26:04 ALLOW TCP 192.168.235.129 43.129.115.16 56977 80 0 - 0 0 0 - - - SEND 12380",windows
"Nov 27, 2025 @ 05:09:59.367","VyTJwZoBs6_XtPYzhEg2","-",".ds-filebeat-9.1.5-2025.11.22-000002","-","57d5a56c-ea33-4c1e-b9a9-ca7305e4e0ef",bgent,"2fbebfd2-0336-432c-8b85-3d4d3f835cc6",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fd7a:115c:a1e0::1c36:f30b, fe80::389b:182d:1c3f:fed5, 100.90.243.11, fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,80ef42138601113f3cb97b31e55a56226352616bcdb4b432e449aca4301990b0,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"1,932,019","windows_firewall","2025-11-20 21:26:04 ALLOW TCP 192.168.235.129 43.129.115.16 56978 443 0 - 0 0 0 - - - SEND 12380",windows
"Nov 27, 2025 @ 05:09:59.367","WCTJwZoBs6_XtPYzhEg2","-",".ds-filebeat-9.1.5-2025.11.22-000002","-","57d5a56c-ea33-4c1e-b9a9-ca7305e4e0ef",bgent,"2fbebfd2-0336-432c-8b85-3d4d3f835cc6",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fd7a:115c:a1e0::1c36:f30b, fe80::389b:182d:1c3f:fed5, 100.90.243.11, fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,80ef42138601113f3cb97b31e55a56226352616bcdb4b432e449aca4301990b0,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"1,932,117","windows_firewall","2025-11-20 21:26:05 ALLOW TCP 192.168.235.129 43.135.106.77 56979 80 0 - 0 0 0 - - - SEND 12380",windows
"Nov 27, 2025 @ 05:09:59.367","WSTJwZoBs6_XtPYzhEg2","-",".ds-filebeat-9.1.5-2025.11.22-000002","-","57d5a56c-ea33-4c1e-b9a9-ca7305e4e0ef",bgent,"2fbebfd2-0336-432c-8b85-3d4d3f835cc6",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fd7a:115c:a1e0::1c36:f30b, fe80::389b:182d:1c3f:fed5, 100.90.243.11, fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,80ef42138601113f3cb97b31e55a56226352616bcdb4b432e449aca4301990b0,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"1,932,214","windows_firewall","2025-11-20 21:26:05 ALLOW TCP 192.168.235.129 43.135.106.77 56980 443 0 - 0 0 0 - - - SEND 12380",windows
